model,0-month,1-month,2-month,3-month,4-month,5-month,6-month,7-month,8-month,9-month,10-month,11-month,12-month,13-month,14-month,15-month,16-month,17-month,18-month,19-month,20-month,21-month,22-month,23-month,24-month,25-month,26-month,27-month,28-month,29-month,30-month,31-month,32-month,33-month,34-month,lambda_i,mu_i,sigma_i,approx_condition,base_model,company,created_at,approx_cond_label,sort_key
google/pix2struct-textcaps-base,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,3.3126951188182776,3.0655463575592077e-15,0.8052647990828016,False,Original,Google,2023-03-01 09:07:41+00:00,Fit the model,10.0
google/bit-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,,,,,,,,,3.2377539186229147,3.34093700714495e-18,1.0328231958408494,False,Original,Google,2022-12-06 17:36:17+00:00,Fit the model,10.0
google/efficientnet-b3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,9.0,9.0,,,,,,,,,,,796659.2821692092,11.179145317529299,2.312577976519499,True,Original,Google,2023-02-15 23:18:33+00:00,Does not fit,9.0
google/efficientnet-b6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,,,,,,,,,,,4002510.542632048,10.505453000057669,2.0074495059066577,True,Original,Google,2023-02-15 23:28:54+00:00,Does not fit,7.0
google/shieldgemma-27b,0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38645.21624528156,182.63715813782693,47.27702781292322,True,Original,Google,2024-07-16 20:37:35+00:00,Does not fit,7.0
google/siglip-base-patch16-224,0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,3.7307199584855546,1.0396349133670782e-18,2.064637461048757,False,Original,Google,2023-09-30 18:22:03+00:00,Fit the model,7.0
google/umt5-base,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,,,,,,,,,,,,,,,,2.933767978229214,1.266727468753033e-15,0.6819452671437379,False,Original,Google,2023-07-02 01:49:59+00:00,Fit the model,7.0
google/efficientnet-b5,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,,,,,,,,,,,2177949.2885061633,6.071353183017672,1.1268942602803256,True,Original,Google,2023-02-15 23:24:47+00:00,Does not fit,6.0
google/ddpm-celebahq-256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,,,,1163226.0673201196,21.17750254380422,4.348274736666565,True,Original,Google,2022-07-19 10:42:22+00:00,Does not fit,6.0
google/siglip-large-patch16-256,0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,600302.8677958132,32.320443535243434,7.131526649976004,True,Original,Google,2024-01-08 12:48:50+00:00,Does not fit,6.0
